amount,channel_CARD_HOST,channel_CARD_PHONE,channel_CARD_RECURRING,channel_CARD_STORE,channel_CARD_WEB,channel_CASH_IN,channel_CASH_OUT,channel_DEBIT,channel_PAYMENT,channel_TRANSFER,source_dataset_IEEE-CIS,source_dataset_PaySim,is_fraud
0.0004651782693394,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3805298897814212,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2657678656555185,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8722263953452255,0,0,0,0,0,0,0,0,0,1,0,1,1
0.3506672628040111,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0005418423074753,1,0,0,0,0,0,0,0,0,0,1,0,0
0.00078994084715,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0151032829764179,0,0,0,0,0,0,0,0,0,1,0,1,0
0.197115198728665,0,0,0,0,0,0,1,0,0,0,0,1,0
0.293268544256913,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2722487401075602,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3535840905292177,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0801574355235182,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2869758602811409,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0009916150526203,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0007323701019808,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3243264134516508,0,0,0,0,0,0,1,0,0,0,0,1,0
0.002744157042023,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0002247461334783,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6024255026558687,0,0,0,0,0,0,1,0,0,0,0,1,1
0.1764775720810764,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0001828406145297,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1410436094758828,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3405825137223954,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0002728325606505,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0009801881634672,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2931709170712218,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3886099262061886,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000727674689347,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2985406512101024,0,0,0,0,0,0,1,0,0,0,0,1,0
0.068225841452744,0,0,0,0,0,1,0,0,0,0,0,1,0
4.726576876941858e-06,0,0,0,0,1,0,0,0,0,0,1,0,0
0.033601754422232,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0002200507208445,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0008348277453594,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0009631932628723,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0001519880138165,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0002039284190576,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0008759229939862,1,0,0,0,0,0,0,0,0,0,1,0,0
0.193183258111507,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0009216201625173,0,0,0,1,0,0,0,0,0,0,1,0,0
0.000468097320114,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2728099977385148,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0002927776762631,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0008115792199735,1,0,0,0,0,0,0,0,0,0,1,0,0
0.000428248641213,0,0,0,0,1,0,0,0,0,0,1,0,0
0.25895830193103,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3891770011625301,0,0,0,0,0,0,0,1,0,0,0,1,0
4.522970488396669e-05,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1435858533865715,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4566903656885007,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0002578217835358,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1410548909319012,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0005991741267805,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5136988559710222,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2000327432314639,0,0,0,0,0,1,0,0,0,0,0,1,0
0.000580330147759,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4196856213480051,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0001399170636385,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8745599219314932,0,0,0,0,0,0,0,0,0,1,0,1,1
0.0005177523475245,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4083905465553798,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0001897383003458,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0005940424147426,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0010159231622731,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0188513545590223,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0007449708442923,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0021608559030841,0,0,0,0,1,0,0,0,0,0,1,0,1
0.5131987841374418,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2089699521639255,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0114487145113285,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4112182757094358,0,0,0,0,0,1,0,0,0,0,0,1,0
0.000221660873407,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1017222711212281,0,0,0,0,0,0,1,0,0,0,0,1,0
0.36510816018047,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1422092664383851,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4278689152983919,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0057335455133514,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1506124345122385,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3186378483292382,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3606969550560712,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2853184107856537,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0008082654221191,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0005293558340553,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1631249820156347,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4676249532925906,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1788761799951113,0,0,0,0,0,0,0,0,0,1,0,1,1
0.252739539539997,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0007246309815999,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0007885280681275,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0008201078345141,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2442845245536319,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3426111085775736,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0034557821461505,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0009462191384395,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2817927064659675,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3042698648936567,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3309047384920059,0,0,0,0,0,0,0,0,1,0,0,1,0
0.283128146225122,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0007113861782634,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4146587042717971,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0003973752643377,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0001016473730568,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1186783618453262,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4339469295793025,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0006735423990047,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2829942646365724,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0001965321053513,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3313131147341737,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0001841287365797,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5052576467443702,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2085121078798061,0,0,0,0,0,0,0,1,0,0,0,1,0
2.6094859593138336e-05,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0006413289596741,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0001840767961745,0,0,0,1,0,0,0,0,0,0,1,0,0
0.000445482467672,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2018675899870117,0,0,0,0,0,0,1,0,0,0,0,1,0
2.486906602944792e-05,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0006866937096117,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0591921480235065,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4162286861248583,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3581239935897229,0,0,0,0,0,0,0,0,0,1,0,1,1
0.0005500488915034,0,0,1,0,0,0,0,0,0,0,1,0,0
7.0441577588006e-05,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0002538639246564,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1248568808103783,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0274298318886455,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0005800185053275,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0005123920977036,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0002763333439638,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1756955053993609,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0001578365034467,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3008710613720556,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0232614377706679,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4017749906325479,0,0,0,0,0,0,0,1,0,0,0,1,0
0.449999454625745,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4792083596627904,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0308929480200161,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0003231939775723,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0006642762307097,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0006577005754061,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4252495606620822,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1122194997370257,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1258171550224761,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0004058311623109,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0003705740152332,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3688304589339938,0,0,0,0,0,0,0,0,1,0,0,1,0
0.376660568516822,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0001633421864022,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2897284420568941,0,0,0,0,0,1,0,0,0,0,0,1,0
3.6898463883291146e-05,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006005349653978,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0009428118478557,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0002209440958146,0,0,0,1,0,0,0,0,0,0,1,0,0
0.192782787199017,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0142457261097249,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0006086688328585,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0006658032786238,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006857483942364,0,1,0,0,0,0,0,0,0,0,1,0,0
0.038564026470077,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4550472829091032,0,0,0,0,0,0,0,1,0,0,0,1,0
0.311312235902517,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0009276244733632,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1381725204715316,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0004984616810179,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0004816641539629,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0005428187870938,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4210689293846298,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0006931239317806,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3841843751418622,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0037004110667551,1,0,0,0,0,0,0,0,0,0,1,0,1
0.4593681532807065,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0515807283229056,0,0,0,0,0,0,1,0,0,0,0,1,0
0.463032860512899,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0005628470073548,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0009810815384374,0,1,0,0,0,0,0,0,0,0,1,0,0
0.471064135285226,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000907554700778,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4404578671378977,0,0,0,0,0,0,0,0,0,1,0,1,0
6.19545153716071e-05,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0008237021105568,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0001620436762712,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0009005011937463,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0575258374948851,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0008358457773021,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0161650383522758,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0005693187818479,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0005760814226103,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006627284066335,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0004377121830479,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0006824865367872,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0001152453711489,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5393874273262834,0,0,0,0,0,0,0,0,0,1,0,1,1
0.2193876392431368,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2582753687067576,0,0,0,0,0,0,0,0,0,1,0,1,0
5.2220883429421344e-05,1,0,0,0,0,0,0,0,0,0,1,0,0
0.000327442702721,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3637102257257295,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4216227491495538,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0010158712218679,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0350028987940165,0,0,0,0,0,0,0,0,0,1,0,1,0
6.230771012724672e-05,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0002859942593386,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0002346875270414,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2140619817321439,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0004096955284609,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0008588138244998,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2880893067482948,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2090320209481887,0,0,0,0,0,1,0,0,0,0,0,1,0
0.376936320128247,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3558482143460022,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3298650474002944,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000348987582815,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0006109542106891,0,0,1,0,0,0,0,0,0,0,1,0,0
1.877126245414052e-05,0,0,0,1,0,0,0,0,0,0,1,0,0
0.000219520928711,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0001209276514823,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1939778943712909,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0004517776447872,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0006564228414372,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4730034341957137,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2925724908862768,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0003790610774496,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0005280261596812,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006609935970984,0,1,0,0,0,0,0,0,0,0,1,0,0
8.078810631203697e-05,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0005157474478822,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0768658162221727,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3463637509158391,0,0,0,0,0,0,0,0,0,1,0,1,0
0.000461635933702,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0008734817949399,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1946743944294123,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0684045268348545,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0024771521948405,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0005517005963901,0,0,0,1,0,0,0,0,0,0,1,0,0
0.00052841051868,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0003384540686321,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0452842526975509,0,0,0,0,0,0,1,0,0,0,0,1,0
6.15597682917746e-05,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1673046472015496,0,0,0,0,0,0,0,0,1,0,0,1,0
5.989767532405879e-05,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3804330209256465,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0006125020347653,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3194195929804412,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4360144693503304,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0010316922693043,0,0,0,0,1,0,0,0,0,0,1,0,0
5.722793849466525e-05,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3559432445114314,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0007860972571622,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0006032566426324,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2235181999699368,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2463461950588676,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0001767843632786,0,0,0,1,0,0,0,0,0,0,1,0,0
0.001030767730091,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0007377095756396,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4299933817535641,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7227670482174209,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0008321060681248,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0003184362364522,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0008548871298635,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0001676532400372,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0002657894416998,0,0,1,0,0,0,0,0,0,0,1,0,0
2.3902974491963106e-05,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0001104668538668,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1451056088677645,0,0,0,0,0,0,0,1,0,0,0,1,0
8.794549415426322e-05,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0009099543475002,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3963818105947415,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3403533214902284,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2010500480085165,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1138933000720828,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0008302881539413,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3551413469829947,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0008739077062628,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0008329267265276,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0695006044304957,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0001424309792521,0,0,0,0,1,0,0,0,0,0,1,0,0
0.003654713898224,0,0,0,0,0,1,0,0,0,0,0,1,0
0.260299486299004,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2758461533507222,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0002576036338338,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2851407538235669,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0229412251723564,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0173430259669823,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2729113542453023,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0005334279618262,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0635654989805656,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4652385825380304,0,0,0,0,0,0,0,0,1,0,0,1,0
0.000347907222386,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0001511050269274,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0044252809742191,0,0,0,0,1,0,0,0,0,0,1,0,1
0.472721958751631,0,0,0,0,0,0,0,0,1,0,0,1,0
0.000591528499129,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0009880934931449,0,0,1,0,0,0,0,0,0,0,1,0,0
0.000211542882466,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0002849035108285,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0003613182350193,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006267337058014,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0004651990455015,1,0,0,0,0,0,0,0,0,0,1,0,0
0.472335293598854,0,0,0,0,0,1,0,0,0,0,0,1,0
0.232485918696437,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0787357123631772,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0001144662650703,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0001195772009461,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0001288953096463,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0575567420360036,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0004113472333475,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2074333887675964,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4105001996069773,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0008179159494129,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0008487685501261,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5026500618038882,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0002945852023655,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2517027882752222,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0009602326597736,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0230585169954719,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0479359246540015,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2997836786002518,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0530596067051738,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3294758371676606,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0003329587737576,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4517532743491166,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3202098454700228,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0874369352584663,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3830907699095104,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0007419479127072,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0798819436141193,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1466966161968674,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0004411090855507,0,0,1,0,0,0,0,0,0,0,1,0,0
0.270242541955122,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0008094704395207,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2064011667061586,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0007411999708718,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0003667823656506,1,0,0,0,0,0,0,0,0,0,1,0,0
0.308357408576836,0,0,0,0,0,0,1,0,0,0,0,1,1
0.4948807952117594,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3748613944315938,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3944059040866399,0,0,0,0,0,1,0,0,0,0,0,1,0
0.096622959508195,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2147296756415185,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1835890653812316,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4694906526488516,0,0,0,0,0,0,0,0,0,1,0,1,0
0.062459438439037,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0004108486054572,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8767337837120498,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0006528077892324,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0002191365697122,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1431550908297448,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2439857217903608,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1843061442279095,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0001575975775826,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0664800517160226,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1291147994108295,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3129660911219615,0,0,0,0,0,0,1,0,0,0,0,1,0
0.508896591535563,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4668871813884646,0,0,0,0,0,0,0,0,1,0,0,1,0
0.9462071505940371,0,0,0,0,0,0,0,0,0,1,0,1,1
0.0002900767751906,0,1,0,0,0,0,0,0,0,0,1,0,0
2.5783217161691624e-05,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0004384705129644,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0005547546922182,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0005544430497868,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2262025632174463,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0003883895742309,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8937674941777402,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0009318212581067,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0005142411761302,0,0,0,1,0,0,0,0,0,0,1,0,0
0.242544011962083,0,0,0,0,0,0,0,0,0,1,0,1,0
0.0009434870731238,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0010237142230593,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0306967794975015,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4387820722912793,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0007980747146108,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0010104278673986,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0007831366540635,1,0,0,0,0,0,0,0,0,0,1,0,0
7.232182025773453e-05,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0001656275642328,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1770213050193026,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0010241920747875,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4324927540537668,0,0,0,0,0,1,0,0,0,0,0,1,0
1.979968247791468e-05,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0010099292395083,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0004427815665994,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3623694984333215,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3934350859722781,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0002659764271587,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0006172805520475,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0858565029958706,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8366444129731758,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3484873343841223,0,0,0,0,0,0,0,1,0,0,0,1,0
0.099307031889435,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4282619483448514,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4903022173255116,0,0,0,0,0,0,0,1,0,0,0,1,0
0.2857180610397409,0,0,0,0,0,0,0,0,1,0,0,1,0
0.000367499143243,0,0,0,1,0,0,0,0,0,0,1,0,0
0.020657976898362,0,0,0,0,0,0,0,0,1,0,0,1,0
